id,link,direccion,titulo,descripcion,barrio,sub_barrio,precio,moneda,expensas,superficie,dormitorios,antiguedad,banos,fecha_scrape
12456493,argenprop.com/departamento-en-alquiler-en-villa-luro-2-ambientes--12456493,Ramon Falcon al 5600,Departamento - Villa Luro,"Alquiler departamento
 2 ambientes villa luro
ultimo piso&nbsp;
living comedor,&nbsp;con cocina integrada,&nbsp; espacio para la instalacion de lavarropas, termotamque a gas, cocina nueva a estrenar. Bajo mesada con mesada de granito.
Dormitorio con placard, y salida al balcón corrido.
 Orientacion en contrafrente y vista abierta.
Baño completo.
Palier",Villa Luro,,65000.0,$,10000.0,30.0,1.0,15.0,1.0,2023-01-09 23:52:53.017048
12456551,argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--12456551,Neuquen al 800,Departamento - Caballito,"Alquiler !!&Nbsp;
amplio y cómodo,&nbsp; departamento 3 ambientes !&Nbsp;
balcón al frente. Luz&nbsp;
cocina amplia con comedor , en excelente estado, 2 bachas .&Nbsp; &nbsp;confortable living - comedor.
Hall de distribución para los dormitorios y la cocina. 2 dormitorios con&nbsp; grandes placares , ventilados y luminosos. 1&nbsp; &nbsp;baño completo, 1 toilette.
Aa individual.
En muy buen estado",Caballito,,130000.0,$,,72.0,2.0,40.0,1.0,2023-01-09 23:52:53.017048
12456554,argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--12456554,Neuquen al 800,Departamento - Caballito,"Alquiler !!&Nbsp;
amplio y cómodo,&nbsp; departamento 3 ambientes !&Nbsp;
balcón al frente. Luz&nbsp;
cocina amplia con comedor , en excelente estado, 2 bachas .&Nbsp; &nbsp;confortable living - comedor.
Hall de distribución para los dormitorios y la cocina. 2 dormitorios con&nbsp; grandes placares , ventilados y luminosos. 1&nbsp; &nbsp;baño completo, 1 toilette.
Aa individual.
En muy buen estado",Caballito,,130000.0,$,,72.0,2.0,40.0,1.0,2023-01-09 23:52:53.017048
12456366,argenprop.com/departamento-en-alquiler-en-colegiales-3-ambientes--12456366,"Av. Alvarez Thomas 1000, Piso 7","Excelente 3 ambientes con cochera, piso alto, muy luminoso.","Excelente 3 ambientes con cochera, piso alto, muy luminoso. Living comedor, balcón al frente, 2 dormitorios, principal en suite, toilette con ducha, cocina independiente, cochera fija y cubierta.
Edificio con sum, pileta y solarium. 

Requisitos:
-	no permite mascotas
-	para el ingreso se solicita 1 mes de depósito más un (1) mes de adelanto.  
-	Contar con ingresos demostrables que tripliquen el",Colegiales,,200000.0,$,30000.0,60.0,2.0,7.0,1.0,2023-01-09 23:52:53.017048
11638737,argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--11638737,"Cachimayo 100, Piso 11","EXCEL 2 AMBIENTES MUCHA LUZ Y AIRE, LA MEJOR UBICACION IMPECABLE ESTADO EDIF C/SEGURIDAD 24 HS","Muy buen 2 ambientes en la mejor ubicación
estado impecable (recién pintado y plastificado), cocina y lavadero independiente, placares 
toda la vista y luz, cercanía a avenidas todos los medios de transportes
expensas 10545 con seguridad las 24 hs 
no se permite la tenencia de mascotas",Caballito,,70000.0,$,10545.0,45.0,1.0,,,2023-01-09 23:52:53.017048
10741861,argenprop.com/departamento-en-alquiler-en-coghlan-2-ambientes--10741861,"DOCTOR PEDRO IGNACIO RIVERA 3400, Piso 6",2 AMBIENTES CTFTE 34 MTS COCINA INDEP LAV BALCÓN FRANCÉS BAJAS EXPENSAS SPLIT INSTALADO,"2 ambientes contra-frente balcón francés, cocina independiente con lavadero, dormitorio con placar, living con balcón francés , baño completo, 34 mts,  bajas expensas $6500",Coghlan,,75000.0,$,6500.0,34.0,1.0,,,2023-01-09 23:52:53.017048
6376590,argenprop.com/departamento-en-alquiler-en-villa-luro-4-ambientes--6376590,"AV. RIVADAVIA 9800, Piso 9",4  AMBIENTES FTE BALCON 2 BAÑOS COMPL 3 DORMIT CON PLACAR COCINA COMEDOR LAVADERO INDEP EXCEL ESTAD,"Muy buen departamento de 4 ambientes sobre av. Rivadavia con excelente vista, luz y aire, balcón con cerramiento, 2 baños completos, cocina comedor y lavadero cubierto, placares en todos los dormitorios, pisos de parquet.
El departamento esta en impecable estado y plastificados los pisos de madera. Es muy luminoso.",Villa Luro,,120000.0,$,15800.0,75.0,3.0,,2.0,2023-01-09 23:52:53.017048
11687306,argenprop.com/departamento-en-alquiler-en-floresta-3-ambientes--11687306,"SANTIAGO DE LAS CARRERAS 100, Piso 2","EXCEL 3 AMBIENTES BAJ. EXP CT-FRENTE COC. COMED, BALCON LAVAD PLACARES MUCHA LUZ 70 MTS MTS AV RIV","Excelente dpto de 3 ambientes amplios , contra-frente mucha luz y aire en todos los ambientes, gran cocina comedor, lavadero independiente, balcón, dormitorios con placar, equipo split instalado, baño completo, pisos de madera plastificados , excelente ubicacion a pasos de av rivadavia, todos los comercios y transportes.
Bajas expensas $7100, no se acepta ningún tipo de mascotas sin excepción.",Floresta,,90000.0,$,7100.0,65.0,2.0,,,2023-01-09 23:52:53.017048
5580704,argenprop.com/departamento-en-alquiler-en-villa-luro-4-ambientes--5580704,"Av B Rivadavia 9800, Piso 10",EXCELENTE DTO DE 4 AMBIENTES TODO EXTERNO IMPECABLE ESTADO 2 BAÑOS COC. COM LAV,"Excelente dto. De 4 ambientes amplios, cocina comedor diario, lavadero independiente, tres dormitorios, dos baños completos, en excelente estado.
Muy luminoso, todo externo con balcón.
Piso 9, toda la vista y toda la luz.",Villa Luro,,120000.0,$,15800.0,80.0,3.0,,2.0,2023-01-09 23:52:53.017048
12082585,argenprop.com/departamento-en-alquiler-en-villa-devoto-4-ambientes--12082585,"AV. SAN MARTIN 7000, Piso 5",4 AMBIENTES FRENTE BALCON 80 MTS 2 BAÑOS COCINA COMEDOR PISOS PARQUET PLACAR LAVADERO EXC UBICACIÓN,"Excel 4 ambientes al frente con balcón corrido, vista abierta, cocina comedor , lavadero, 2 baños , 3 dormitorios con placares, pisos de parquet.
Ubicación ideal",Villa Devoto,,110000.0,$,27000.0,70.0,3.0,,,2023-01-09 23:52:53.017048
12229831,argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--12229831,"AV PUEYRREDON 900, Piso 9","Departamento - Alquiler - Argentina, Capital Federal - AV PUEYRREDON 900","Alquiler de  monoambiente en balvanera, capital federal. Apto profesional.

Ubicado a metros de la facultad de medicina (uba) y diversos medios de transportes como subte linea h (córdoba). 

Amplio ambiente muy luminoso refaccionado con living/ habitación con kitchenette y un baño completo.

Requisitos:

- un mes de adelanto y un mes de deposito

- garantía propietaria de caba o seguro de caución",Balvanera,,65000.0,$,7000.0,27.0,0.0,50.0,,2023-01-09 23:52:53.017048
10232325,argenprop.com/departamento-en-alquiler-en-villa-luro-3-ambientes--10232325,Poeta Leopardi 100,3 AMBIENTES AMPLIOS  EXP $2000 FRENTE TODO PLANTA BAJA CON PATIO Y LAVADERO MUY BUEN ESTADO,"3 ambientes amplios, 85 mts, al frente, $1000 de expensas, todo planta baja, cocina comedor diario, con patio y lavadero al contra-frente, el dpto se encuentra totalmente pintado en su interior .
Excelente ubicacion, para recomendar.
No apto mascotas.",Villa Luro,,95000.0,$,2000.0,70.0,2.0,,,2023-01-09 23:52:53.017048
7930939,argenprop.com/departamento-en-alquiler-en-villa-luro-3-ambientes--7930939,"Av. rivadavia 9600, Piso 5","EXCELENTE 3 AMBIENTES AL FRENTE CON  BALCÓN CORRIDO, VISTA ABIERTA CON ORIENTACIÓN NORTE,","Excelente 3 ambientes al frente con 
balcón corrido, vista abierta con orientación norte, dormitorios con placar y pisos de parquet en perfecto estado, baño completo y cocina totalmente equipado 
con muebles de madera.",Villa Luro,,80000.0,$,21544.0,57.0,2.0,,,2023-01-09 23:52:53.017048
12124225,argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--12124225,YATAY al 500,Departamento - Almagro,"En una excelente ubicación, calle yatay entre sarmiento y tte. Gral. J. D. Perón,  a 200 mts de avda. Corrientes, a 400 mts de la estación angel gallardo del subte b, a 300 mts de parque centenario,  coqueto 2 ambientes, calefacción central por losa radiante, lavadero incorporado en cocina, muy buen estado.

Pida tasación: efectuada por profesionales, que analizan permanentemente el",Almagro,,70000.0,$,9800.0,31.0,1.0,35.0,1.0,2023-01-09 23:52:53.017048
12450946,argenprop.com/departamento-en-alquiler-en-villa-luro--12450946,"AV. RIVADAVIA 9600, Piso 5","EXCEL MONO-AMB, TODA LA VISTA Y LUZ COCINA Y LAVADERO IDEPENDIENTE, BAJAS EXPENSAS UBICACION IDEAL","Muy buen mono-ambiente , totalmente externo, con mucha luz natural y ventilación.
Cocina individual, placar, lavadero independiente. 
La mejor ubicación sobre la avenida, centro comercial, todos los transportes, cercanía bajada y subida de autopista 25 de mayo y estación de ferrocarril sarmiento
no se admite la tenencia de  ningún tipo de mascota.",Villa Luro,,50000.0,$,9825.0,30.0,0.0,,,2023-01-09 23:52:53.017048
12454778,argenprop.com/departamento-en-alquiler-en-once-2-ambientes--12454778,"Avenida Independencia 2400, Piso 9",ALQUILER DEPARTAMENTO,"Alquiler departamento dos ambientes san cristobal
dos ambientes con balcon muy luminoso
piso nueve
habitacion con placard 
baño completo
cocina alacena y bajo mesada, calefon
ingreso: 
certificacon de ingresos
garantia propietaria o seguro de caucion
mes de deposito mes adelantado
impuestos
abl 50% y  luz y gas
expensas $14000
medidas:
cocina1.60x5.5
hall entrada 2x1.5
living",Once,,65000.0,$,14000.0,47.0,1.0,30.0,1.0,2023-01-09 23:52:53.017048
12454792,argenprop.com/departamento-en-alquiler-en-abasto-1-ambiente--12454792,"Tucuman 3100, Piso 9",ALQUILER DEPARTAMENTO DOS AMBIENTES SEMI AMOBLADO,"Alquiler departamento dos ambientes abasto
dos ambientes semi amoblado
piso nueve
habitacion con placard dos sommier de una plaza
baño completo
cocina alacena y bajo mesada, calefon heladera
living  sofa cama dos plazas y comedor mesa con cuatro sillas
ingreso: 
certificacon de ingresos
garantia propietaria o seguro de caucion
mes de deposito mes adelantado
impuestos
abl 50% y  luz y gas
expensas",Abasto,,70000.0,$,14000.0,47.0,0.0,,,2023-01-09 23:52:53.017048
12350349,argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--12350349,Teodoro Garcia 1800,3 AMBIENTES CON DORMITORIO EN SUITE-SIN AMOBLAR,"Alquiler sin muebles -&nbsp;
reciclado con buen gusto todo&nbsp; a nuevo&nbsp; .&Nbsp; sobre teodoro garcía a metros de luis maría campos !!
Con excelente distribución y medidas&nbsp; &nbsp;106 metros totales .&Nbsp;
en el corazón de belgrano, en la zona de los virreyes.&Nbsp; tiene dos dormitorios uno",Belgrano,,1000.0,USD,42000.0,100.0,2.0,40.0,2.0,2023-01-09 23:52:53.017048
7981300,argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--7981300,"Dorrego 1800, Piso 8",Excelente 3amb c/cochera en edificio nuevo,"Excelente semipiso de 3 ambientes en piso alto con vista abierta. Cochera fija, descubierta en pb
depto tipo pasante (balcón al frente y contrafrente). 
Living comedor. Cocina integrada en ""u"". Salida a balcón al frente con parrilla. 2 baños completos, el principal en suite con vestidor.
Dormitorio principal y segundo dormitorio con salida a balcón al contrafrente con conexión para",Palermo,,300000.0,$,35000.0,65.0,2.0,2.0,2.0,2023-01-09 23:52:53.017048
12151057,argenprop.com/departamento-en-alquiler-en-palermo--12151057,Av Cordoba 6008,"Av. Cordoba y esq Dorrego, excelente Monoambiente","Coordinar al ********


depto monoambiente
se alquila con garantia propietaria excluyente
contrato temporal
características: edificio apto profesional. Posee carpintería anodizado en todos los ambientes, pisos de porcelanatto, en baño cerámica de 1o calidad, mesadas de mármol y grifería importada",Palermo,,75000.0,$,8000.0,28.0,0.0,3.0,1.0,2023-01-09 23:52:53.017048
12057552,argenprop.com/departamento-en-alquiler-en-palermo-soho-3-ambientes--12057552,Paraguay  4600,Departamento  3 ambientes en TORRE TOWN HOUSE - Palermo Soho,"*** Usd 2.500 paquete***
departamento muy cómodo con una vista panorámica desde el piso 16 a toda la ciudad.
&Nbsp; &nbsp;
ubicación de la torre privilegiada, a tan solo unas cuadras de plaza italia y en pleno palermo soho, cerca de todos los bosques de palermo
la unidad cuenta con:

wifi y 2 tv sony (55  &amp; 32 ) por cable3 aires acondicionados heladeramicroondas",Palermo,Palermo Soho,2300.0,USD,1.0,90.0,2.0,0.0,2.0,2023-01-09 23:52:53.017048
12065950,argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12065950,P Rivera 5846 - Alquiler,Departamento de 2 ambientes en Alquiler Torre Le Bleu Rivera,"Departamento en alquiler de 2 ambientes, con cocina con barra y espacio para la heladera,  alacenas y bajo mesada con cajonera, horno y anafe eléctrico, dormitorio   con  placard y baño completo , pre instalación para aire acondicionado  frió calor,  detalles de terminaciones con muy buen gusto.
Edificio con amenities pileta, sum, cocheras de cortesía, sector para gimnasio,",Villa Urquiza,,190000.0,$,18000.0,44.0,1.0,0.0,1.0,2023-01-09 23:52:53.017048
12065925,argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12065925,P Rivera 5836,Departamento- Villa Urquiza -lebleu- rivera,"Departamento en alquiler de 2 ambientes, con cocina con barra y espacio para la heladera,  alacenas y bajo mesada con cajonera, horno y anafe eléctrico, dormitorio   en suite con  placars y baño completo , pre instalación para aire acondicionado  frió calor,  detalles de terminaciones con muy buen gusto.
Edificio con amenities pileta, sum, cocheras de cortesía, sector para gimnasio,",Villa Urquiza,,190000.0,$,12500.0,44.0,1.0,,1.0,2023-01-09 23:52:53.017048
12442402,argenprop.com/departamento-en-alquiler-en-barrio-norte-3-ambientes--12442402,Lavalle 1600,3 Ambientes + Escritorio Al c/Frente con Terraza,"- 3 ambientes + escritorio al c/frente con terraza 
- luminoso  muy amplio: sup.: 60 mts. apto vivienda u oficina
- living comedor - 2 dormitorios + escritorio con placard
- baño completo y kitchinette  servicios individuales
- excelente ubicación  expensas: $ 20.000
(cercanía con av. Cordoba)    


características:

balcón terraza",Barrio Norte,,80000.0,$,20000.0,65.0,2.0,50.0,1.0,2023-01-09 23:52:53.017048
12442416,argenprop.com/departamento-en-alquiler-en-microcentro-3-ambientes--12442416,Lavalle 1600,3 Ambientes + Escritorio Al c/Frente con Terraza,"- 3 ambientes + escritorio al c/frente con terraza 
- luminoso  muy amplio: sup.: 60 mts. apto vivienda u oficina
- living comedor - 2 dormitorios + escritorio con placard
- baño completo y kitchinette  servicios individuales
- excelente ubicación  expensas: $ 20.000
(cercanía con av. Cordoba)    


características:

balcón terraza",Centro,Microcentro,80000.0,$,20000.0,65.0,2.0,50.0,1.0,2023-01-09 23:52:53.017048
12455705,argenprop.com/departamento-en-alquiler-en-parque-chas-2-ambientes--12455705,"Behring 2600, Piso PB",DEPARTAMENTO 2 AMB PB C/PATIO PARQUE CHAS,"Departamento 2 ambientes planta baja con patio cubierto y patio descubierto
cocina comedor integrado c/ aire acondicionado f/c
baño completo con mampara y placard para guardado
hall con placard
habitación con placard, ventilador y estufa tiro balanceado 
no se acepta mascotas!!
Se encuentra sobre calle behring entre gamarra y ávalos
proximidad al subte línea b estación los incas y a centro",Villa Urquiza,Parque Chas,83000.0,$,15000.0,50.0,1.0,14.0,1.0,2023-01-09 23:52:53.017048
8469501,argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--8469501,"Guayaquil 200, Piso 2",Departamento dos ambientes excelente ubicacion,"Características: amplio y luminoso departamento de 2 ambientes en impecable estado., Placard, baño completo, servicios individuales, pu
es a cargo del inquilino el pago de expensas comunes, aysa, impuesto municipal, abl y servicios del departamento
apto profesional
requisitos: contrato a 3 años s ajuste anual, presentar ingresos del inquilino y garantía propietaria, un meses de deposito.

Aviso",Caballito,,80000.0,$,10000.0,,1.0,,,2023-01-09 23:52:53.017048
12456784,argenprop.com/departamento-en-alquiler-en-floresta-1-ambiente--12456784,"Pje Dr E Castelar 800, Piso 2",MONOAMBIENTE CON BALCÓN,"Departamento de 1 ambiente con cocina separada, baño completo. Alacena y bajo mesada, extractor de aire. Lavadero el cual dispone de lavarropas. Espacio para heladera. Piso porchelanato. Buen estado pintura en gral. Placar con divisorios y cajonera. Bajas expensas. A 200 mts de av juan b. Justo. No se aceptan mascotas.",Floresta,,60000.0,$,9500.0,33.0,0.0,12.0,1.0,2023-01-09 23:52:53.017048
12442318,argenprop.com/departamento-en-alquiler-en-barrio-norte-2-ambientes--12442318,"Paso 700, Piso 6",AMPLIO SEMIPISO 2 AMB - EXCELENTE UBICACION,"Amplio semipiso 2 ambientes muy luminoso a media cuadra de avenida cordoba

expensas  noviembre 2022: $17.000
abl diciembre: $1800
aysa incluida en las expensas 

servicios:

cloacas, gas",Barrio Norte,,90000.0,$,17000.0,45.0,1.0,50.0,1.0,2023-01-09 23:52:53.017048
12447375,argenprop.com/departamento-en-alquiler-en-villa-devoto-2-ambientes--12447375,Nogoyá 4400,ALQUILER DOS AMBIENTES CON BALCON,"El equipo remax alquila departamento 2 ambientes con muy buena iluminación y distribución, al ingresar nos  encontramos con un living comedor amplio con salida al balcón y cocina integrada, un dormitorio y baño completo.  
El edificio se encuentra es perfectas condiciones

si tenes que vender tu propiedad no dejes de consultarme para poder asesorarte, mudate a la vida que queres!


Corredor",Villa Devoto,,78000.0,$,15000.0,36.0,1.0,18.0,1.0,2023-01-09 23:52:53.017048
12454624,argenprop.com/departamento-en-alquiler-en-villa-pueyrredon-2-ambientes--12454624,"ARTIGAS, JOSE G. DE, GRAL. 4600, Piso 5","Departamento - Alquiler - Argentina, Capital Federal - ARTIGAS, JOSE G. DE, GRAL. 4650","Alquiler de departamento 2 ambientes en villa pueyrredón, capital federal 

es un depto.lateral, luminoso, en muy buen estado. 

-Solicitan garantía de caba y recibo de sueldo. No permite mascotas.

Medida: baños : 1

 (var-var-440)",Villa Pueyrredon,,70000.0,$,9000.0,39.0,1.0,45.0,1.0,2023-01-09 23:52:53.017048
12135677,argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--12135677,"Guardia Vieja 3900, Piso 2",DEPARTAMENTO 2 AMBIENTES APTO PROFESIONAL,"Departamento 2 ambientes apto profesional - lateral - living - dormitorio - placard - cocina independiente con espacio para instalación de lavarropas - baño completo
**se alquila sin los muebles**
**no se admiten mascotas**

david peijovich propiedades ********
c.U.C.I.C.B.A. Matrícula nº 5078

""para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los",Almagro,,67000.0,$,7300.0,38.0,1.0,40.0,1.0,2023-01-09 23:52:53.017048
12039988,argenprop.com/departamento-en-alquiler-en-villa-luro-4-ambientes--12039988,Leopardi al 100,Departamento - Villa Luro,"Leopardi 140 entre r. Falcón y rafaelo

departamento 4 ambientes lateral con&nbsp;balcón

 cocina independiente con conexión para lavarropas


 living comedor con aire acondicionado
 hall de distribución
 baño completo
 toilet
 1er dormitorio con placard y estufa
 2do dormitorio con placard, estufa, y aire acondicionado
 3er  dormitorio con placard
 opcional cochera fija",Villa Luro,,120000.0,$,16000.0,,3.0,20.0,1.0,2023-01-09 23:52:53.017048
11193926,argenprop.com/departamento-en-alquiler-en-flores-3-ambientes--11193926,Caracas 500,EXCELENTE 3 AMB. AL FRENTE CON COCHERA A ESTRENAR!!! S.U.M Y PARRILLA,"Impecable departamento de 3 ambientes al frente con cochera  a estrenar en flores!!!
Ubicado en caracas 519  a metros de avenida  avellaneda,  a 3 cuadras de avenida boyaca y 5 de avenida rivadavia.
Comoda cocina integrada modernamente al living, con mesada, alacenas y bajo mesada.
Amplio living comedor con salida al balcon.
2 dormitorios comodos. El principal con vista el frente y el 2do con",Flores,,600.0,USD,,72.5,2.0,0.0,1.0,2023-01-09 23:52:53.017048
12455393,argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--12455393,Jose Maria Moreno al 200,Departamento - Caballito,"2 ambientes,  amplia cocina muy  luminosa con ventana, lavadero incorporado espacio para lavarropas, bajo mesada, alacena,  pisos de parquet plastificado, dormitorio con amplio placard y baño completo. Recién pintado!
Excelente ubicación, sobre avenida, a 3 cuadras de acoyte y rivadavia y de subte linea ""a"",  estación acoyte&nbsp;imperdible dos ambientes

no se admiten mascotas!

Av. Jose maria",Caballito,,80000.0,$,13000.0,,1.0,40.0,1.0,2023-01-09 23:52:53.017048
4468932,argenprop.com/departamento-en-alquiler-en-caballito-norte--4468932,"Neuquen 800, Piso 2","Alquilo Semipiso 2 ambientes 44 m2 contrafrente con balcón corrido, cocina y lavadero. Impecable.","Descripción: semipiso de 2 ambientes en contrafrente con balcón corrido, lavadero, cocina independiente. Excelente estado. Recién pintado. Muy luminoso. Expensas ordinarias aproximadas $ 9.902.-

Medidas: 41 m2 cubiertos, 3 m2 semicubiertos, 44 m2 totales.- 

•	Living-comedor de 5 x 3,50 con piso revestido en parquet y acceso al balcón corrido.-
•	Dormitorio de 3,20 x 3,20 con placard con",Caballito,Caballito Norte,75000.0,$,9902.0,41.0,1.0,27.0,1.0,2023-01-09 23:52:53.017048
12143230,argenprop.com/departamento-en-alquiler-en-parque-chacabuco-2-ambientes--12143230,"Av. Directorio 500, Piso PB",Departamento 2 ambientes con patio,"Departamento dos ambientes reciclado en planta baja.
La unidad cuenta con living-comedor con salida al patio y lavadero, dormitorio con salida al patio, cocina y baño. Muy luminoso
excelente ubicacion, a metros de subte linea e.

Ingreso
1 mes de adelanto
1 mes de deposito
demostración de ingreso
garantía propietaria caba o 
firmas certificadas por escribano


 

servicios:

cloacas, gas
para los",Parque Chacabuco,,75000.0,$,16300.0,42.0,1.0,40.0,1.0,2023-01-09 23:52:53.017048
12457029,argenprop.com/departamento-en-alquiler-en-palermo-7-ambientes--12457029,"Juan Francisco seguí 3900, Piso 4",Piso en alquiler en Palermo,"Se alquila piso en palermo con 4 dormitorios uno en suite con vestidor y balcón corrido, amplio living comedor con balcón corrido al frente, comedor diario con cocina, lavadero independiente,dependencia de servicio, aire y calefacción en todos los ambientes,excelente estado, 2 cocheras fijas, edificio con seguridad, ubicado a 1 cuadra de avenida del libertador y a 4 cuadras de avenida las heras.Se",Palermo,,425000.0,$,120000.0,250.0,4.0,,2.0,2023-01-09 23:52:53.017048
12457097,argenprop.com/departamento-en-alquiler-en-nunez-2-ambientes--12457097,"Manuela Pedraza 2900, Piso 2",Núñez 2 Ambientes Al Frente Muy Luminoso Bajas Expensas!,,Nuñez,,85000.0,$,1600.0,38.0,1.0,40.0,1.0,2023-01-09 23:52:53.017048
12454169,argenprop.com/departamento-en-alquiler-en-boca-2-ambientes--12454169,"Pinzon 200, Piso PB",DEPARTAMENTO DE 2 AMBIENTES PB CON PATIO,"Departamento de 2 ambientes ubicado en planta baja.
Con patio.
Sin expensas.

No se aceptan mascostas.
Se alquila para 1 o 2 personas.

Requisitos:
1 mes de adelanto.
1 mes de deposito.
Recibos de sueldo/certificado laboral.
Garantia propietaria de caba o seguro de caucion.
Tringali ********/********

servicios:

gas

depósito (meses): 1.
Impuestos a cargo de: inquilino
agua a cargo de:",Boca,,45000.0,$,,35.0,1.0,50.0,1.0,2023-01-09 23:52:53.017048
2333959,argenprop.com/departamento-en-alquiler-en-paternal-1-ambiente--2333959,"Av Tte Gral Donato Alvarez 2200, Piso 2",Departamento en Alquiler  1 Ambiente,"Ciudad:capital fe	-	zona:residencial	-	asfalto	-	osn:cloaca	-	categoria:bueno	-	tipo de terraza:comun	-	luminosidad:muy bueno	-	

información adicional: 
tipo de piso: parquet
monto de las expensas:
agua caliente
ascensor
ascensores principales
gas natural


servicios:

cloacas, gas

depósito (meses): 1.
Impuestos a cargo de: propietario
agua a cargo de: inquilino",Paternal,,45000.0,$,6000.0,27.0,0.0,38.0,1.0,2023-01-09 23:52:53.017048
12094440,argenprop.com/departamento-en-alquiler-en-floresta-2-ambientes--12094440,"R Alcaraz 5100, Piso 1",Hermoso departamento de 2 amb muy luminoso!,"Hermoso y luminoso 2 amb con pequeño balcón/lavadero cubierto, cocina con alacenas, comedor, dormitorio c/placard y baño completo.
Excelente ubicación!! A mts de av. Jonte (zona comercial y bancaria)

requisitos: garantia de caba y recibo de sueldo.

Lucas e. Burlini
tasador, corredor y martillero público
mail.: ********
Tel.: ******** / ********
Cel.: ******** / María ******** (administración y",Floresta,,72000.0,$,,45.0,1.0,,1.0,2023-01-09 23:52:53.017048
12457110,argenprop.com/departamento-en-alquiler-en-palermo-chico-3-ambientes--12457110,Scalabrini Ortiz  al 3200,2 dormit mas Play o tercer dormitorio. Piso Altisimo . 2 cocheras - ALQUILER,"Hermoso piso en torre reciclado en scalabrini ortiz entre calles segui y cabello. 180 mts . 
Actualmente son 2 dormitorios mas play mas dep. 
Se puede entregar como 3 dormitorios mas dep. 
Vista panoramica.
2 cocheras primer subsuelo.1 es doble para2 autos chicos o una camioneta

el edificio cuenta con seguridad 24 hs.

        
Disponible 1 de marzo de 2023.",Palermo,Palermo Chico,2500.0,USD,100000.0,180.0,2.0,10.0,3.0,2023-01-09 23:52:53.017048
12456954,argenprop.com/departamento-en-alquiler-en-villa-del-parque-2-ambientes--12456954,Marcos Sastre al 2800,Departamento - Villa del Parque,"Marcos sastre 2800 entre nazca y terrada -&nbsp;departamento 2 ambientes lateral luminoso

 cocina completa - lavadero

 living comedor&nbsp;

 hall de distribución

 baño completo


 dormitorio con placard&nbsp;
todo en buen estado, muy luminoso y ventilado. El edificio no cuenta con entrada para discapacitados.

&Nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;valor $60.000.-
&Nbsp;",Villa del Parque,,60000.0,$,9000.0,,1.0,20.0,1.0,2023-01-09 23:52:53.017048
12247921,argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--12247921,Curapaligüe 200,Alquiler 3 ambientes con balcon,"Sobre la calle curapaligue esquina juan b. Alberdi, excelente ubicacion.
3 ambientes con balcon, muy luminoso, todos los ambientes externos, muy ventilados.
Living comedor con salida al balcon.
2 dormitorios con placard y ventilador de techo, aire a. En habitacion principal.
1 baño completo reciclado a nuevo.
Cocina amplia con espacio para mesa y sillas, lavadero independiente,
departamento",Caballito,,120000.0,$,16000.0,65.0,2.0,41.0,1.0,2023-01-09 23:52:53.017048
12437451,argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--12437451,AV RIVADAVIA 4900,3 amb. Int. MB luminosidad. Apto prof. Excel. ubicación.,"Alquiler de departamento 3 ambientes en caballito, capital federal            
            
        

3 amb. Interno. Muy buena luminosidad. Apto profesional. Excelente ubicación sobre av. Rivadavia con amplio acceso a líneas de colectivo y estación de subte ""acoyte"" línea a. 

Alemany propiedades // c.U.C.I..B.A. Mat.: 2878 - cuit: ********-8 //          aviso legal.: Se deja constancia que toda",Caballito,,110000.0,$,15000.0,47.0,2.0,40.0,1.0,2023-01-09 23:52:53.017048
12231128,argenprop.com/departamento-en-alquiler-en-balvanera-2-ambientes--12231128,Av Jujuy 47 11° C,Departamento - Balvanera,"Departamento luminoso 2 ambientes. Un dormitorio con placard empotrado. Cocina completa, con un pequeño lavadero con pileta y tender colgante. Baño completo. Cuenta con aire acondicionado. Agua caliente central. Calefacción por loza radiante. 

Edificio ubicado en balvanera, con acceso a diferentes líneas de colectivos y subte a y h, líneas a-plaza miserere / linea h- once (30 de",Balvanera,,70000.0,$,18600.0,37.0,1.0,35.0,1.0,2023-01-09 23:52:53.017048
